"Iteration","Ux_up1: Ux_up1 (m/s)","Ux_up2: Ux_up2 (m/s)","Ux_up3: Ux_up3 (m/s)","Ux_up4: Ux_up4 (m/s)","Ux_up5: Ux_up5 (m/s)","Ux_down1: Ux_down1 (m/s)","Ux_down2: Ux_down2 (m/s)","Ux_down3: Ux_down3 (m/s)","Ux_down4: Ux_down4 (m/s)","Ux_down5: Ux_down5 (m/s)"
1658.0,1.704773796734837,1.864869721244852,,,,1.6958345590699304,1.8649033169135447,1.9741158113131996,2.009410652236528,2.016353388691887
1659.0,1.7047737967565475,1.8648697212517655,,,,1.6958345591914383,1.8649033169062808,1.9741158112640795,2.0094106521730577,2.0163533886250917
1660.0,1.7047737967766983,1.8648697212587992,,,,1.6958345593040058,1.8649033169094087,1.9741158112368211,2.0094106521400334,2.0163533885869582
1661.0,1.7047737967957515,1.8648697212656935,,,,1.6958345594079796,1.864903316915015,1.9741158112127168,2.0094106521044774,2.016353388547823
1662.0,1.704773796813174,1.8648697212713377,,,,1.6958345595050992,1.864903316925659,1.974115811200781,2.0094106520849455,2.0163533885242453
1663.0,1.7047737968308363,1.864869721280055,,,,1.695834559596379,1.8649033169404727,1.974115811193692,2.0094106520691497,2.0163533885057214
1664.0,1.7047737968464793,1.86486972128622,,,,1.6958345596818896,1.8649033169588747,1.9741158111936539,2.009410652062685,2.0163533884959217
1665.0,1.704773796861026,1.8648697212933167,,,,1.6958345597617224,1.8649033169792006,1.9741158111965216,2.0094106520600463,2.016353388489824
1666.0,1.7047737968761352,1.8648697213035454,,,,1.695834559834172,1.8649033169950047,1.9741158111918484,2.009410652047307,2.0163533884750047
1667.0,1.7047737968891612,1.8648697213105794,,,,1.6958345599011655,1.8649033170120817,1.9741158111914128,2.0094106520425656,2.0163533884666514
1668.0,1.703425803389403,1.8625302413315206,,,,1.6957348533430938,1.8646702052596846,1.9737320334181048,2.008992798886132,2.0159722050976034
1669.0,1.701910781322617,1.860220825521386,,,,1.6956053090884997,1.8645150768680037,1.9735156829858276,2.0087995399250387,2.0157568586901986
1670.0,1.7003387607864255,1.8574526313962338,,,,1.695488035039089,1.8643698375895004,1.9732876979063072,2.0085407327350846,2.015497169128889
1671.0,1.6984277885194983,1.853990365138382,,,,1.6953717200710723,1.8642571986407588,1.973097826435331,2.008328574049697,2.0152922697704
1672.0,1.696044223661295,1.8505202468802746,,,,1.695296405613253,1.8642450500107377,1.9730376754432302,2.0082948127708216,2.0152729152471744
1673.0,1.6930683968817632,1.8475247850240357,,,,1.6952024359114457,1.8641559217488812,1.9728070695641664,2.0081516098986745,2.015215056899186
1674.0,1.689612548932201,1.8455294543883676,,,,1.6950800807216342,1.8639991589399982,1.9724496179593294,2.0080615690393673,2.0152634822603455
1675.0,1.6858610334356767,1.8448224376472093,,,,1.694924626757202,1.863721018725627,1.9719315880696788,2.008037022962952,2.015465832292384
1676.0,1.6820217357576506,1.8452942902334653,,,,1.6947363311212524,1.8632980847196312,1.9712870007766528,2.008142813632966,2.015892880566681
1677.0,1.6783740029233496,1.8465392402456102,,,,1.694504640603196,1.8626691792095793,1.97054213616497,2.008397298080324,2.0165316159511644
1678.0,1.675111603514071,1.8481188012295289,,,,1.6942051088721835,1.861787161800209,1.969775061415804,2.008817280808353,2.017338253349181
1679.0,1.6723392909104184,1.8496634475237148,,,,1.6938299323367219,1.8606487499785642,1.9691127412408675,2.009410990672745,2.018238634477924
1680.0,1.6701057754623174,1.8509965997098892,,,,1.6933597333465773,1.8592562523237868,1.9686570735130637,2.010134317424349,2.0191328123466885
1681.0,1.668422468506476,1.8519705462816365,,,,1.6928048986168243,1.8576816973151598,1.968526821829662,2.010976090964383,2.0199836263698505
1682.0,1.6672282093153705,1.8525940745702247,,,,1.6921324402279123,1.8559622479035855,1.968734877000758,2.011838701406711,2.020724767985816
1683.0,1.666431787175025,1.8529287753832095,,,,1.6913357275851286,1.8541930212052096,1.9692695592784533,2.0126643686793644,2.021338375687315
1684.0,1.665926681751165,1.853069079142414,,,,1.6904021425869709,1.8524565781589761,1.9700732418488793,2.013411474400094,2.021836061926172
1685.0,1.6656160786638554,1.853087039334901,,,,1.6893241945335675,1.850838068990837,1.9710571947584696,2.0140623506289557,2.022246294114237
1686.0,1.665423690988992,1.8530423638325004,,,,1.6881010132967815,1.8494057790987197,1.9721266316960637,2.0146179301083187,2.022602033795156
1687.0,1.6652936512949972,1.8529767740390635,,,,1.68673446077857,1.8482074693626935,1.9732050143953443,2.0150918023698794,2.0229294235227693
1688.0,1.6651900706727902,1.8529151138607252,,,,1.6852346107119787,1.8472772596358153,1.974224714460342,2.01550593174886,2.0232486028029606
1689.0,1.6650955465001824,1.8528657350774074,,,,1.6836181353274837,1.8466223459351827,1.9751507071852328,2.0158812887275497,2.0235691614432567
1690.0,1.6650091791283508,1.8528295737794438,,,,1.6819083392553043,1.8462287638708983,1.9759739378120003,2.016235256865593,2.0238953108857443
1691.0,1.6649274175494235,1.852805274235138,,,,1.6801331798314796,1.846070430525902,1.9766899299252074,2.016576088949157,2.024222859865529
1692.0,1.6648508600496403,1.8527881718767945,,,,1.6783233709437928,1.8461216547732262,1.9773134011784068,2.016909863837099,2.024547890766485
1693.0,1.6647829255170543,1.8527787074127315,,,,1.6765123776194297,1.8463402900053092,1.9778550440091553,2.017239775075665,2.024868572204083
1694.0,1.6647215516607985,1.8527657023461064,,,,1.6747290856874284,1.8466870852172828,1.9783199174427528,2.017561101089716,2.0251772036195144
1695.0,1.6646685275748354,1.8527564957480862,,,,1.6729989624553652,1.8471228396607193,1.978725753640156,2.0178742118267547,2.0254753731797415
1696.0,1.664624325095774,1.852750549250957,,,,1.671350395367359,1.8476114779225816,1.9790857728839426,2.0181779158708797,2.025761722932602
1697.0,1.6645853535509167,1.8527403391990136,,,,1.6697938495222036,1.8481270684838789,1.9794028796912737,2.0184683116425415,2.0260330382856373
1698.0,1.6645538722993827,1.8527343803761225,,,,1.6683429224270714,1.848651402595304,1.9796904727902482,2.0187459308094757,2.0262899175029174
1699.0,1.6645270754814194,1.8527269225482739,,,,1.6670016581018001,1.8491624865088596,1.9799477074701557,2.019005666969127,2.026530190487706
1700.0,1.6645045650484993,1.8527197892751421,,,,1.6657702011006439,1.8496456141612878,1.9801797903585965,2.019246417720571,2.0267542054648024
1701.0,1.6644855337177278,1.8527133663608182,,,,1.664646734828517,1.8500909308134292,1.9803902159253892,2.019468213370525,2.026962188133492
1702.0,1.6644691910801117,1.8527073470068793,,,,1.6636270005742406,1.850491558653802,1.980581438427109,2.0196728634440246,2.0271549561292286
1703.0,1.6644549424531867,1.8527018717559178,,,,1.6627064806618543,1.8508462848305136,1.9807556231147676,2.0198613257332907,2.027333328445288
1704.0,1.6644426059474533,1.8526969606631494,,,,1.661879669892004,1.8511543033899391,1.9809144810635986,2.02003394265165,2.027497585760639
1705.0,1.6644318138943355,1.8526926832563633,,,,1.6611397564605523,1.8514192280692627,1.9810600737502277,2.020192787716736,2.027649792125136
1706.0,1.664422376096165,1.8526888063487714,,,,1.6604778478528668,1.8516450283330568,1.9811927685025437,2.020338128433095,2.027790345922882
1707.0,1.66441409048722,1.8526853543869228,,,,1.6598848747864654,1.851836869335552,1.9813147153188757,2.020471739294993,2.0279203809413398
1708.0,1.664406800020779,1.8526821960253712,,,,1.6593530530577896,1.8519987537781564,1.9814255448192892,2.0205929553146045,2.028039401876968
1709.0,1.66440044906118,1.8526794863878195,,,,1.658876309245842,1.8521343202696425,1.9815259026682488,2.020703540322356,2.0281490617061624
1710.0,1.6643947907215855,1.8526768393292887,,,,1.6584491849800742,1.8522479437976807,1.9816160164755556,2.020804274269742,2.0282498914162272
1711.0,1.6643898834297284,1.8526747888568558,,,,1.6580667683283865,1.852343617456388,1.9816974850675717,2.0208965631313633,2.028343125528207
1712.0,1.6643855864878745,1.852672909899596,,,,1.6577243511603323,1.8524236540145982,1.9817703321953106,2.020979730544562,2.0284284482157218
1713.0,1.6643818086983084,1.8526712201239888,,,,1.6574177571993176,1.8524904004114342,1.9818349254411478,2.021054511085416,2.028506216541526
1714.0,1.664378454575616,1.8526696451463869,,,,1.6571436563482915,1.8525465022230931,1.981892477606791,2.0211230215901974,2.028577438790786
1715.0,1.6643757718528174,1.8526689290985374,,,,1.6568993863077315,1.8525947052061982,1.981944538409491,2.0211869373692974,2.0286439598229755
1716.0,1.6643730750785846,1.852667365111135,,,,1.6566815922307292,1.852633044606698,1.9819895110103969,2.0212432432139833,2.0287032829253158
1717.0,1.664371032931769,1.8526668347078887,,,,1.6564885413575143,1.8526673389999346,1.9820314142420774,2.021296526582524,2.0287594295687787
1718.0,1.6643689452538448,1.8526655968904904,,,,1.656317082846744,1.8526938824994852,1.9820673501197794,2.0213428195446843,2.0288089903649
1719.0,1.664367425451149,1.8526652920111277,,,,1.656165754183998,1.8527177997558095,1.9821010740743166,2.021386743457372,2.028855734286952
1720.0,1.6643658493011944,1.8526643020160107,,,,1.6560317413498902,1.8527357144577792,1.9821297964246813,2.021424014570294,2.0288966554766663
1721.0,1.6643646430719716,1.8526639610315754,,,,1.6559136874739933,1.8527519919484026,1.982156910922324,2.021459655011099,2.028935225264437
1722.0,1.6643634026687524,1.8526631382086802,,,,1.6558095183665629,1.8527634769956909,1.9821798443291614,2.0214896452211346,2.0289687493667286
1723.0,1.6643624297773187,1.8526628022299874,,,,1.6557178240971306,1.8527743301795216,1.9822016259614261,2.0215186488072123,2.029000632734706
1724.0,1.664361575035535,1.8526624206076152,,,,1.655637336120689,1.8527823423664946,1.9822208138000064,2.021544031120403,2.0290291554795075
1725.0,1.6643608428480898,1.852662101308566,,,,1.6555665782761873,1.8527886794542954,1.982238080722935,2.0215672438879926,2.0290552366032193
1726.0,1.6643602175729795,1.852661821179837,,,,1.6555043612355291,1.8527933350300478,1.982253322678112,2.02158800342458,2.0290786706042154
1727.0,1.6643596170737673,1.8526614673457322,,,,1.6554496110953072,1.8527965926374512,1.9822666952111614,2.0216065306312077,2.029099665227836
1728.0,1.6643591104675974,1.8526612240350295,,,,1.6554014652014066,1.8527989361555135,1.9822786485097756,2.0216234325893816,2.0291188369187165
1729.0,1.6643585868647859,1.8526608580613404,,,,1.6553589849689296,1.8528002526610785,1.982289150946384,2.0216384124052635,2.0291359875095853
1730.0,1.6643581614799943,1.852660640022426,,,,1.655321529830399,1.8528009731365815,1.9822984969510278,2.021652028869612,2.029151654181923
1731.0,1.664357770513908,1.8526604250846836,,,,1.6552885751641933,1.852801354913958,1.982307178875906,2.0216646587856926,2.0291661714555183
1732.0,1.66435744672273,1.85266027010349,,,,1.6552594372435885,1.8528011746108333,1.9823147375926753,2.021675804571918,2.029179136252665
1733.0,1.6643571420720833,1.8526600779785058,,,,1.6552336342928435,1.8528006556946799,1.9823214498659276,2.0216858976604826,2.029190900894411
1734.0,1.6643569081316447,1.852660010767686,,,,1.6552108987123137,1.8528001122232913,1.9823276459671035,2.0216952992378974,2.0292018320778618
1735.0,1.6643566908004592,1.852659907334492,,,,1.6551907260733638,1.8527992881243875,1.982333014970793,2.021703553716424,2.0292115735100693
1736.0,1.664356508551203,1.8526598394433498,,,,1.655172840123591,1.8527983301635707,1.982337688921458,2.021710957702349,2.0292203451201383
1737.0,1.664356365435631,1.8526598402941357,,,,1.6551570392947879,1.8527975009185162,1.982342105789159,2.0217180166166946,2.0292286107066206
1738.0,1.6643562012939688,1.8526597434746148,,,,1.655142944688425,1.8527963463105588,1.9823455751606203,2.0217238194272973,2.0292356195353674
1739.0,1.6643562503965215,1.8526601866830732,,,,1.6551311015803432,1.8527967376901513,1.9823504867639894,2.021731352688004,2.029244010236265
1740.0,1.6643561643849227,1.8526600312436665,,,,1.6551200485663706,1.8527954436584901,1.9823530035622718,2.021735607582739,2.029249397613775
1741.0,1.6643561097492483,1.8526600088215324,,,,1.6551100371940732,1.8527942105714348,1.9823554455292733,2.0217400254137714,2.0292546930986477
1742.0,1.6643561365724453,1.8526602026825931,,,,1.6551014368108927,1.852793601293007,1.9823585887726567,2.021744979427764,2.0292603072969584
1743.0,1.66435616841702,1.8526602822293796,,,,1.6550937112907171,1.8527927802878303,1.9823609125046942,2.0217487005431325,2.0292648132803763
1744.0,1.6643561944335814,1.852660299363666,,,,1.6550867107375764,1.8527918826522,1.9823627955555758,2.021751961911677,2.0292687877424713
1745.0,1.664356200697204,1.8526602604737916,,,,1.6550803808832133,1.8527909237584614,1.9823642830180268,2.0217547433857153,2.029272213584722
1746.0,1.6643562084842412,1.8526602286999936,,,,1.6550747116256526,1.8527900252882992,1.9823656330803263,2.021757310459968,2.0292753411723803
1747.0,1.6643562320519436,1.852660222373764,,,,1.6550696701898242,1.8527892456862471,1.982366900719255,2.021759661593954,2.0292782037649633
1748.0,1.6643562423774447,1.8526601788360793,,,,1.6550651700578158,1.8527885370488153,1.9823679870698585,2.0217617035926363,2.0292807379079827
1749.0,1.6643562723654797,1.8526601883197262,,,,1.655061213319321,1.8527879855618223,1.9823691276859121,2.0217637395424615,2.029283197773612
1750.0,1.664356271225218,1.852660117931935,,,,1.6550576407270083,1.8527873953021932,1.9823698904917384,2.0217652710859726,2.0292851668353586
1751.0,1.6643562384396013,1.8526600063891612,,,,1.6550543690780355,1.8527867224299541,1.9823704152771533,2.0217665506095024,2.0292868297627256
1752.0,1.6643562348907914,1.8526599978589298,,,,1.6550515009616973,1.8527862037502307,1.9823710704005997,2.0217679104544906,2.029288502666928
1753.0,1.6643561935890476,1.8526599042603378,,,,1.6550488925800892,1.852785651157768,1.9823714659407636,2.0217689050318532,2.0292898253537865
1754.0,1.664356200140459,1.8526599503743828,,,,1.655046672469458,1.8527853687082132,1.9823721710136306,2.0217702219862552,2.0292913801295787
1755.0,1.6643561766104926,1.8526599031049669,,,,1.6550446217469086,1.8527849486805423,1.98237253495517,2.0217710456009734,2.0292924954913376
1756.0,1.664356160491851,1.8526598922003301,,,,1.6550428025563144,1.8527846045631824,1.9823729275058772,2.0217719198753725,2.029293601105015
1757.0,1.6643561312455533,1.852659853303491,,,,1.655041138455743,1.8527841925751856,1.9823731296032625,2.021772549275606,2.029294451604284
1758.0,1.6643561230462023,1.8526598770424698,,,,1.6550397174249685,1.8527839569852993,1.9823735660387776,2.0217734218844394,2.0292954781785713
1759.0,1.6643561106616263,1.8526598771543445,,,,1.6550384380452985,1.8527837036733756,1.9823738546154144,2.0217740509984665,2.02929629264216
1760.0,1.6643561141573684,1.8526599103827355,,,,1.6550373321442788,1.8527835339774728,1.9823742407971512,2.0217747785409177,2.029297165006243
1761.0,1.664356116578648,1.85265992557488,,,,1.6550363304538585,1.8527833413194208,1.9823745073629215,2.021775333247982,2.0292978694716246
1762.0,1.6643561150198272,1.8526599256442475,,,,1.655035417780886,1.852783121325761,1.982374693431559,2.021775790294251,2.029298457062265
1763.0,1.6643561183732807,1.8526599383323823,,,,1.6550346106700489,1.8527829395187387,1.9823749063319227,2.021776254549142,2.0292990291885067
1764.0,1.6643561167303773,1.8526599311764218,,,,1.6550338679929444,1.8527827257706058,1.9823750310147155,2.02177659307447,2.029299473929025
1765.0,1.66435612074489,1.8526599390558067,,,,1.6550332186157535,1.8527825694999152,1.9823752068180682,2.021776968308279,2.029299933711715
1766.0,1.6643561285407582,1.8526599509566621,,,,1.6550326512696292,1.8527824505908885,1.9823754012216712,2.0217773354353006,2.029300382636019
1767.0,1.6643561396587923,1.8526599614579502,,,,1.6550321496764497,1.852782350661422,1.9823755796984572,2.021777663044288,2.0293007891515527
1768.0,1.6643561347142,1.8526599307296032,,,,1.6550316555978628,1.8527821595264413,1.9823755841325774,2.0217777960436853,2.0293010039013044
1769.0,1.6643561407969805,1.8526599378718915,,,,1.6550312319497276,1.8527820613172472,1.9823757126457227,2.021778064117372,2.029301323257169
1770.0,1.6643561730649123,1.8526600006991654,,,,1.6550309337092737,1.8527821246583498,1.9823760286021475,2.021778521853665,2.0293018131359872
1771.0,1.6643561853300024,1.8526599965644015,,,,1.655030624086589,1.8527820490526494,1.982376123206769,2.0217786859426665,2.0293020579393257
1772.0,1.664356192920578,1.8526599842201246,,,,1.655030274514134,1.8527818659692437,1.9823759915457013,2.021778618430914,2.029302062153809
1773.0,1.664356160420059,1.8526598962435656,,,,1.6550298869643858,1.8527815829285461,1.9823757367948225,2.0217784498358835,2.0293019428994667
1774.0,1.664356153894436,1.8526599017314496,,,,1.655029601862917,1.8527815026881345,1.982375790033465,2.0217786013524908,2.0293020872675864
1775.0,1.6643561548437027,1.852659911822058,,,,1.6550293905565832,1.8527814748315967,1.9823758966648606,2.021778771141039,2.0293022867403265
1776.0,1.6643561616052922,1.8526599246984374,,,,1.6550292207746087,1.852781474642736,1.9823760270225053,2.0217789467305494,2.0293025020060025
1777.0,1.6643561737193027,1.852659941148297,,,,1.6550290748836476,1.8527814824510136,1.9823761420384203,2.02177910536526,2.0293026966933194
1778.0,1.6643561922062524,1.8526599694340993,,,,1.655028962586447,1.8527815266606957,1.982376297327465,2.021779320513868,2.02930293266559
1779.0,1.6643562056183157,1.8526599819294471,,,,1.6550288299583995,1.8527814445597977,1.9823761894071878,2.0217792024145202,2.0293028635015773
1780.0,1.664356185260428,1.8526599314004537,,,,1.6550286891523571,1.8527814375621916,1.9823763350101635,2.021779485769232,2.0293031279080824
1781.0,1.6643562298673478,1.8526600426810864,,,,1.655028653508117,1.8527815397677658,1.982376488954097,2.0217796177223466,2.0293032700401983
1782.0,1.66435621388881,1.8526599821214644,,,,1.6550285475023843,1.85278148969554,1.9823765430189115,2.0217797626745604,2.029303436464917
1783.0,1.6643562815715542,1.8526601316909714,,,,1.6550285782261784,1.8527817017549335,1.9823768550082976,2.021780078625564,2.0293037458832712
1784.0,1.6643562880998037,1.8526600881588757,,,,1.655028502565862,1.8527816291054786,1.9823768183042663,2.021780091679487,2.029303811213927
1785.0,1.6643563305228477,1.8526601560313245,,,,1.6550284944749476,1.852781728958054,1.9823769590973288,2.021780244177655,2.029303954018756
1786.0,1.664356321056343,1.8526600825897774,,,,1.655028354056701,1.8527815344143657,1.982376730096023,2.0217800370671974,2.0293037934981264
1787.0,1.664356342124019,1.8526601189242182,,,,1.6550283253084321,1.8527815989499725,1.982376827626109,2.02178015708293,2.029303880731237
1788.0,1.6643563429226882,1.8526600862177398,,,,1.6550282436890105,1.8527815134532604,1.9823767686043972,2.0217801134676003,2.0293038658882723
1789.0,1.664356372546823,1.8526601351553365,,,,1.6550282702579735,1.8527816459710276,1.9823769671068139,2.0217803173839837,2.029304052975302
1790.0,1.6643563778784658,1.8526601014899218,,,,1.6550281846683945,1.8527814932891558,1.9823767520191664,2.0217800578845786,2.0293038574363744
1791.0,1.6643563846473928,1.8526600986427737,,,,1.65502817179653,1.8527815879455365,1.9823769330721515,2.021780320613801,2.0293040767286357
1792.0,1.6643564093880105,1.8526601428703238,,,,1.6550282243870704,1.8527817189986022,1.9823771084062218,2.021780478736796,2.029304246564941
1793.0,1.6643564273969185,1.8526601592505707,,,,1.6550282563895893,1.8527818074629194,1.982377263910289,2.021780663114569,2.029304442805186
1794.0,1.66435645250079,1.852660193245526,,,,1.6550283140223607,1.8527819383843462,1.982377430834917,2.021780838109131,2.029304623732525
1795.0,1.6643564709754841,1.8526602022535639,,,,1.655028308880694,1.8527819110471038,1.9823773522919637,2.0217807493437365,2.029304569493165
1796.0,1.6643564921797354,1.8526602278803888,,,,1.6550283324852282,1.852781975757195,1.982377425899855,2.0217808469874123,2.029304643545905
1797.0,1.6643564958658748,1.8526602091785247,,,,1.6550283043391039,1.8527819119026803,1.982377321892641,2.021780748220721,2.0293045647136934
1798.0,1.664356510465308,1.8526602276050232,,,,1.655028310053136,1.852781942553265,1.9823773609540287,2.0217808010993377,2.0293046021523766
1799.0,1.6643565278224557,1.8526602460169599,,,,1.655028335278064,1.852781987795702,1.9823774256412385,2.0217808751042554,2.0293046786790114
1800.0,1.664356546784234,1.8526602655622737,,,,1.6550283814652735,1.852782061395448,1.9823775226728613,2.0217809673954372,2.029304776038405
1801.0,1.664356562690628,1.852660270139582,,,,1.655028397969405,1.8527820677275986,1.9823775162689232,2.0217809554474524,2.029304782961969
1802.0,1.6643565818782902,1.8526602872903442,,,,1.6550284357007816,1.8527821314030586,1.9823775936198342,2.021781041556395,2.02930486050452
1803.0,1.664356603497421,1.8526603072764058,,,,1.6550284761516942,1.8527821842470962,1.9823776588390738,2.021781114742817,2.0293049365445985
1804.0,1.6643566256723563,1.8526603291990968,,,,1.6550285320757472,1.8527822668956249,1.9823777610126836,2.0217812186947492,2.0293050384117852
1805.0,1.6643566472660818,1.8526603460322248,,,,1.6550285677738275,1.8527822972305072,1.9823777834173428,2.0217812371748844,2.029305067845771
1806.0,1.6643566694705996,1.8526603672707247,,,,1.655028616230548,1.8527823647856896,1.9823778615637113,2.021781321576941,2.0293051450761794
1807.0,1.6643566861538779,1.8526603726876831,,,,1.6550286360243367,1.8527823633323697,1.9823778378725574,2.021781291336604,2.0293051278190846
1808.0,1.664356705516942,1.8526603894059235,,,,1.6550286701247408,1.8527824071442807,1.9823778851929788,2.0217813446834922,2.0293051717072395
1809.0,1.6643567221494764,1.8526603974347753,,,,1.6550286957342655,1.8527824215567312,1.9823778888501855,2.0217813449868527,2.029305178626582
1810.0,1.6643567401855643,1.8526604109342353,,,,1.6550287324547241,1.8527824650086577,1.9823779355596733,2.0217813925809187,2.029305222731546
1811.0,1.6643567542316842,1.852660411536153,,,,1.6550287469343794,1.852782451615834,1.9823778885688017,2.0217813284797024,2.029305172717722
1812.0,1.6643567682411557,1.8526604169172394,,,,1.655028768590718,1.8527824708301006,1.9823779016859329,2.0217813442998027,2.0293051811888256
1813.0,1.6643567789925768,1.8526604160484035,,,,1.6550287891532633,1.8527824859949482,1.9823779156098946,2.0217813647440703,2.029305201793141
1814.0,1.6643567926743015,1.8526604249993917,,,,1.6550288220449207,1.8527825262365538,1.9823779592877944,2.0217814090806945,2.0293052446156485
1815.0,1.6643568084059757,1.8526604378484461,,,,1.6550288575834642,1.852782554035042,1.9823779660198297,2.021781400326182,2.0293052424423186
1816.0,1.6643568178375472,1.852660434661685,,,,1.6550288716156016,1.8527825468191066,1.9823779411899878,2.0217813757295686,2.0293052224916917
1817.0,1.6643568268624387,1.8526604377352611,,,,1.6550288942202496,1.8527825698210012,1.9823779578424277,2.021781395824274,2.029305236316686
1818.0,1.6643568357825367,1.8526604411384109,,,,1.655028909121829,1.8527825692263156,1.982377940707947,2.0217813723085323,2.0293052169695
1819.0,1.6643568439638163,1.8526604445214334,,,,1.6550289275431125,1.8527825810247176,1.9823779456274653,2.0217813792161485,2.029305221250817
1820.0,1.664356850646646,1.8526604475613149,,,,1.6550289519340728,1.8527826063540669,1.9823779758736657,2.0217814201983826,2.0293052592472374
1821.0,1.66435685929521,1.8526604562902844,,,,1.6550289853807785,1.8527826466332733,1.9823780235424575,2.021781469939666,2.0293053094901286
1822.0,1.66435687251469,1.8526604735944718,,,,1.6550290298636479,1.8527826988229583,1.9823780807083895,2.0217815225722884,2.0293053624698776
1823.0,1.6643568801895334,1.8526604715691666,,,,1.6550290402279164,1.8527826752893364,1.9823780223521514,2.0217814495878237,2.0293053043109994
1824.0,1.6643568872838777,1.852660474348829,,,,1.6550290534037408,1.8527826794486628,1.9823780182821193,2.021781455714742,2.02930530171953
1825.0,1.6643568917964047,1.85266047528707,,,,1.6550290727620074,1.8527826964328669,1.9823780433143576,2.0217814933978855,2.0293053326841997
1826.0,1.6643568993502025,1.8526604838345675,,,,1.655029099793031,1.8527827247321271,1.9823780786146747,2.0217815295437154,2.0293053690006713
1827.0,1.6643569108989311,1.8526604998767984,,,,1.6550291397597234,1.85278277117202,1.9823781337937896,2.021781581185337,2.029305420386588
1828.0,1.664356920574013,1.852660506445975,,,,1.6550291611423278,1.8527827725965174,1.9823781189301954,2.021781554331719,2.029305403688178
1829.0,1.6643569281445814,1.85266050981628,,,,1.65502918100088,1.8527827876230845,1.9823781354209316,2.021781578667965,2.0293054239163637
1830.0,1.6643569361425228,1.8526605157966438,,,,1.6550292020624744,1.8527828047110095,1.9823781515974785,2.0217815961739047,2.029305439200674
1831.0,1.6643569435784529,1.8526605200807778,,,,1.6550292177643202,1.852782806226216,1.9823781422497828,2.021781580772142,2.0293054268981896
1832.0,1.66435695062852,1.8526605242779026,,,,1.6550292349165459,1.8527828184038615,1.9823781556217146,2.021781599052423,2.0293054419459464
1833.0,1.6643569576933022,1.8526605287743325,,,,1.655029253145499,1.8527828318968163,1.9823781684213997,2.0217816104969573,2.0293054536688073
1834.0,1.6643569647099183,1.8526605326720111,,,,1.6550292695313844,1.8527828394165469,1.9823781693648523,2.021781606334685,2.029305451819188
1835.0,1.6643569716476105,1.852660536636484,,,,1.6550292867836436,1.8527828534712039,1.9823781841369514,2.0217816234359782,2.029305467355287
1836.0,1.6643569781343228,1.8526605397591462,,,,1.6550293043438111,1.8527828678922997,1.9823781973054833,2.0217816347195723,2.0293054790548846
1837.0,1.6643569842478758,1.852660542373409,,,,1.6550293186477296,1.8527828742725507,1.9823781962608988,2.0217816291628443,2.0293054755510758
1838.0,1.6643569894907468,1.8526605439326103,,,,1.6550293320977856,1.8527828823236157,1.982378199253676,2.021781631623348,2.0293054772433203
1839.0,1.664356992806606,1.852660542188568,,,,1.6550293397862779,1.8527828803528468,1.9823781890998438,2.0217816208755197,2.0293054676908238
1840.0,1.6643569968931218,1.8526605441882542,,,,1.655029350720379,1.8527828883766513,1.9823781945471632,2.021781627267293,2.029305472217114
1841.0,1.6643570012832358,1.8526605476939864,,,,1.6550293669290719,1.8527829041817037,1.9823782099502232,2.021781641912199,2.0293054859428303
1842.0,1.6643570059812562,1.8526605514409944,,,,1.6550293814533743,1.852782913918575,1.9823782148917917,2.0217816438427354,2.029305490003341
1843.0,1.6643570097640916,1.8526605531995672,,,,1.6550293948986796,1.8527829238265694,1.9823782212392946,2.0217816495295926,2.029305495692377
1844.0,1.664357012458709,1.8526605527492739,,,,1.6550294014614644,1.8527829205582207,1.9823782083907477,2.021781634660791,2.0293054829482364
1845.0,1.6643570150215736,1.8526605535574707,,,,1.6550294085712514,1.8527829227307704,1.9823782054247712,2.0217816333045455,2.029305479936908
1846.0,1.6643570174254552,1.8526605552347624,,,,1.6550294193160373,1.8527829318019153,1.9823782147452669,2.021781644911241,2.029305489611652
1847.0,1.664357020125432,1.852660557544203,,,,1.6550294311495442,1.8527829409819496,1.9823782235159173,2.021781653344332,2.0293054985788164
1848.0,1.6643570237627274,1.8526605616704235,,,,1.6550294450397636,1.8527829537970675,1.982378236770449,2.0217816662933057,2.0293055115295404
1849.0,1.6643570272534491,1.8526605646221777,,,,1.6550294568542316,1.852782961206365,1.982378241492384,2.021781669369781,2.029305515841579
1850.0,1.6643570296269643,1.8526605645807122,,,,1.6550294632264233,1.8527829592146698,1.9823782329104582,2.0217816595177407,2.029305507379479
1851.0,1.6643570318544718,1.8526605655370867,,,,1.6550294696621646,1.8527829609278108,1.9823782316578131,2.0217816597327753,2.029305506283264
1852.0,1.6643570330762256,1.8526605647559853,,,,1.6550294744944039,1.8527829589444211,1.982378225715229,2.0217816534135586,2.0293054998891256
1853.0,1.6643570345616592,1.8526605652174424,,,,1.6550294795414386,1.8527829589506122,1.9823782235946017,2.0217816510012585,2.0293054969590103
1854.0,1.664357035990308,1.8526605658060848,,,,1.6550294859439418,1.852782961566795,1.9823782253498452,2.021781652385438,2.0293054980398146
1855.0,1.6643570373805783,1.8526605662655085,,,,1.6550294922579567,1.8527829640514963,1.9823782267452525,2.0217816530028445,2.029305498993261
1856.0,1.664357039238277,1.852660567668293,,,,1.6550294990087564,1.852782968097701,1.9823782303628579,2.021781656349434,2.0293055023515434
