"Iteration","Uz_up1: Uz_up1 (m/s)","Uz_up2: Uz_up2 (m/s)","Uz_up3: Uz_up3 (m/s)","Uz_up4: Uz_up4 (m/s)","Uz_up5: Uz_up5 (m/s)","Uz_down1: Uz_down1 (m/s)","Uz_down2: Uz_down2 (m/s)","Uz_down3: Uz_down3 (m/s)","Uz_down4: Uz_down4 (m/s)","Uz_down5: Uz_down5 (m/s)"
3341.0,5.861526640676308E-4,5.210473100694009E-4,,,,5.207105882029905E-4,2.4012968534168922E-4,6.866595048415624E-4,1.5575237694166603E-4,5.105753260551607E-5
3342.0,5.861531062161416E-4,5.210480885099562E-4,,,,5.207109063387065E-4,2.401301223439506E-4,6.866596178768861E-4,1.5575248388792018E-4,5.105736063820819E-5
3343.0,5.861532043478088E-4,5.21047732391184E-4,,,,5.207105515184392E-4,2.40128958273672E-4,6.866588153972344E-4,1.5575218882781793E-4,5.1057507345225316E-5
3344.0,5.861535399083241E-4,5.210483072776413E-4,,,,5.207106294510708E-4,2.401291035789332E-4,6.866588022346455E-4,1.557521715576972E-4,5.105728362623224E-5
3345.0,5.861534660410762E-4,5.210476551285018E-4,,,,5.207105369050147E-4,2.40128448041889E-4,6.866586951294337E-4,1.5575220761395513E-4,5.1057524308988196E-5
3346.0,5.861536465427296E-4,5.21048072436461E-4,,,,5.207107618756393E-4,2.4012869442781228E-4,6.866585760746627E-4,1.557521069715292E-4,5.10572466472718E-5
3347.0,5.861538266979285E-4,5.210480954775716E-4,,,,5.207101977287444E-4,2.4012722188968585E-4,6.866573398358305E-4,1.5575155886614586E-4,5.1057263548778215E-5
3348.0,5.86154020567413E-4,5.210482845477185E-4,,,,5.207100377567073E-4,2.4012704426576832E-4,6.866571692603139E-4,1.5575144842925129E-4,5.10570652211482E-5
3349.0,5.861536337088563E-4,5.210471984085158E-4,,,,5.207102722999745E-4,2.401272074859549E-4,6.86657866276972E-4,1.5575170973375574E-4,5.105719468896342E-5
3350.0,5.861536358202214E-4,5.210474470923912E-4,,,,5.207106573010126E-4,2.401275939145932E-4,6.866578120223174E-4,1.5575166918852564E-4,5.1056999330640056E-5
3351.0,5.861545963374989E-4,5.210492694640673E-4,,,,5.207106154527795E-4,2.401273129234549E-4,6.866569559521985E-4,1.5575111249220225E-4,5.1056719452523267E-5
3352.0,5.861552791506263E-4,5.21050031638169E-4,,,,5.20710732506828E-4,2.4012754566853865E-4,6.866576872185637E-4,1.557516105091579E-4,5.105703119657288E-5
3353.0,5.861547318688984E-4,5.21048429067668E-4,,,,5.207106292873879E-4,2.4012668656208795E-4,6.866577187603006E-4,1.5575203927045998E-4,5.105772081191516E-5
3354.0,5.861546275977354E-4,5.210485555620435E-4,,,,5.207107517177022E-4,2.4012667298074753E-4,6.866571926909524E-4,1.5575174679224556E-4,5.105731229557473E-5
3355.0,5.86155119976238E-4,5.210495276914906E-4,,,,5.207105771644718E-4,2.4012614229750902E-4,6.866563225127869E-4,1.5575120343723904E-4,5.105698063698574E-5
3356.0,5.861552391395602E-4,5.210495180650273E-4,,,,5.207105169639767E-4,2.401261039448653E-4,6.866567054798628E-4,1.5575131788738767E-4,5.1057037057709165E-5
3357.0,5.861554485203319E-4,5.21049693866549E-4,,,,5.207105372849273E-4,2.4012592230799858E-4,6.866564992359114E-4,1.5575125657524362E-4,5.1057035112056474E-5
3358.0,5.861552495591111E-4,5.210491202880429E-4,,,,5.207101937694338E-4,2.401250557850186E-4,6.866559785658596E-4,1.5575113580875203E-4,5.1057162662644255E-5
3359.0,5.861551662277915E-4,5.210489941652975E-4,,,,5.207100091345256E-4,2.4012473473389382E-4,6.866555803315824E-4,1.557508999970611E-4,5.1056939689091385E-5
3360.0,5.861551896699112E-4,5.21048996083807E-4,,,,5.207102842687441E-4,2.401252650390873E-4,6.866560692596145E-4,1.5575092315381057E-4,5.1056734139727587E-5
3361.0,5.861553187432285E-4,5.210492130830924E-4,,,,5.20710572414875E-4,2.4012558846240944E-4,6.866563757718881E-4,1.5575108113625053E-4,5.105682408573077E-5
3362.0,5.861557516606154E-4,5.21049913407893E-4,,,,5.207106943630581E-4,2.4012556488769255E-4,6.866561366267049E-4,1.5575101595795195E-4,5.1056878577031474E-5
3363.0,5.86155779500446E-4,5.210496568051124E-4,,,,5.207101684768646E-4,2.401243776194962E-4,6.866554552652396E-4,1.5575093333133078E-4,5.105714698366616E-5
3364.0,5.861558562520821E-4,5.210497148657E-4,,,,5.20709868520942E-4,2.401239633552023E-4,6.866550982242695E-4,1.5575075989987508E-4,5.105698551555339E-5
3365.0,5.861556195321531E-4,5.210491836113546E-4,,,,5.207100359593714E-4,2.401242236599341E-4,6.866556070269824E-4,1.5575088604429993E-4,5.105692979921365E-5
3366.0,5.861555602033552E-4,5.210492566499636E-4,,,,5.207102388312397E-4,2.401243952851449E-4,6.866555355158172E-4,1.5575079117219665E-4,5.1056802844552036E-5
3367.0,5.861558689762656E-4,5.21049829399063E-4,,,,5.207103246158314E-4,2.4012443574056937E-4,6.866553282620223E-4,1.557506389280986E-4,5.1056721632832876E-5
3368.0,5.861559840903774E-4,5.210499028148104E-4,,,,5.207099778707317E-4,2.4012372652428297E-4,6.866548673275698E-4,1.5575052432414066E-4,5.105684901460376E-5
3369.0,5.861561032396905E-4,5.210499997590633E-4,,,,5.207098042390293E-4,2.401234969743827E-4,6.866547112769718E-4,1.5575046632973117E-4,5.105680174862174E-5
3370.0,5.861559180511758E-4,5.210495288257492E-4,,,,5.207097758282162E-4,2.4012332375995072E-4,6.866547693398171E-4,1.557505174304118E-4,5.10568682786321E-5
3371.0,5.861558519910019E-4,5.210494953549821E-4,,,,5.20709796268825E-4,2.4012328388449105E-4,6.866545908680178E-4,1.5575037912258667E-4,5.105672587592533E-5
3372.0,5.861560525645721E-4,5.210499027438177E-4,,,,5.207098353724156E-4,2.4012332593502752E-4,6.866544557278186E-4,1.5575023233099173E-4,5.105659716982376E-5
3373.0,5.861561440560186E-4,5.210499918804382E-4,,,,5.2070978491261E-4,2.4012320841175936E-4,6.866544750340125E-4,1.5575024777831421E-4,5.105665311909287E-5
3374.0,5.86156254119463E-4,5.210501059147724E-4,,,,5.207097719305556E-4,2.4012316245344465E-4,6.866544757936164E-4,1.5575028720915334E-4,5.105669710683506E-5
3375.0,5.861561996465784E-4,5.210499024946593E-4,,,,5.207097028390709E-4,2.4012291493335838E-4,6.866543518045602E-4,1.557502865871185E-4,5.105677295113071E-5
3376.0,5.861561932373016E-4,5.210499090264887E-4,,,,5.207096940275846E-4,2.4012286480397572E-4,6.866542480068339E-4,1.5575022338585383E-4,5.105669858515905E-5
3377.0,5.86156265564983E-4,5.210500398972529E-4,,,,5.207096830409483E-4,2.4012280751518574E-4,6.866541520378215E-4,1.55750145884734E-4,5.1056639732236376E-5
3378.0,5.861562947446084E-4,5.210500507024452E-4,,,,5.207096532395406E-4,2.401227344515041E-4,6.8665413034938E-4,1.557501240085504E-4,5.105663459752204E-5
3379.0,5.86156334525896E-4,5.210500824890847E-4,,,,5.207096370886911E-4,2.4012268128177294E-4,6.866540924755306E-4,1.5575010866107538E-4,5.105663213401363E-5
3380.0,5.861563059276695E-4,5.210499726028281E-4,,,,5.207095734917587E-4,2.4012250525453786E-4,6.866539818345791E-4,1.5575007274158857E-4,5.105665342995639E-5
3381.0,5.861563009574856E-4,5.210499632327273E-4,,,,5.207095494250489E-4,2.4012245254917264E-4,6.866539091013565E-4,1.557500231438645E-4,5.105660583309663E-5
3382.0,5.861563340822098E-4,5.210500028891472E-4,,,,5.207095371668598E-4,2.4012239607813302E-4,6.866538430059355E-4,1.5574998012474515E-4,5.105658296801064E-5
3383.0,5.861563147338909E-4,5.210499343893364E-4,,,,5.207094570739397E-4,2.40122221544642E-4,6.866537192489196E-4,1.5574992838464314E-4,5.1056587364346716E-5
3384.0,5.861563106576817E-4,5.210499193469355E-4,,,,5.207094089986354E-4,2.4012214528626582E-4,6.866536454786806E-4,1.5574987900862002E-4,5.105655215963532E-5
3385.0,5.861563227210962E-4,5.21049933829559E-4,,,,5.207093945827443E-4,2.4012211001865212E-4,6.866536116560278E-4,1.557498451466051E-4,5.105652906603087E-5
3386.0,5.861563359294123E-4,5.210499441824642E-4,,,,5.207093902020091E-4,2.4012207954297426E-4,6.866535886936186E-4,1.557498311667583E-4,5.1056525667565934E-5
3387.0,5.861563612623388E-4,5.210499839842333E-4,,,,5.207093624554987E-4,2.4012200157219054E-4,6.866535048140405E-4,1.5574979763890342E-4,5.1056522966742076E-5
3388.0,5.86156378108879E-4,5.210499954834132E-4,,,,5.207093451551341E-4,2.4012195689492066E-4,6.866534811944928E-4,1.557497858489501E-4,5.105652295330612E-5
3389.0,5.861563879207203E-4,5.210500012385892E-4,,,,5.207093193291887E-4,2.4012188244973645E-4,6.86653423529498E-4,1.557497633637698E-4,5.105652252938464E-5
3390.0,5.861563722124987E-4,5.210499625336089E-4,,,,5.207092781205475E-4,2.4012179144670205E-4,6.866533569533134E-4,1.5574973459668782E-4,5.105651772610885E-5
3391.0,5.861563752254254E-4,5.210499675114247E-4,,,,5.207092708499328E-4,2.4012176827870903E-4,6.866533239653252E-4,1.5574970635180355E-4,5.1056489190068465E-5
3392.0,5.8615638341617E-4,5.210499823303635E-4,,,,5.207092574420344E-4,2.4012172953303382E-4,6.866532824243575E-4,1.557496776971908E-4,5.105647589345418E-5
3393.0,5.861563910520978E-4,5.210499892277141E-4,,,,5.207092310269468E-4,2.401216733168247E-4,6.866532370953944E-4,1.5574965485575307E-4,5.105647099041297E-5
3394.0,5.861564004138282E-4,5.210499949074151E-4,,,,5.207092147447352E-4,2.4012163817076934E-4,6.866532116807671E-4,1.5574964154037592E-4,5.105646573674486E-5
3395.0,5.861564061959952E-4,5.210499959089215E-4,,,,5.207091960136113E-4,2.401215888492396E-4,6.86653173729502E-4,1.5574962529020796E-4,5.105646490212862E-5
3396.0,5.861564134935187E-4,5.210500003135212E-4,,,,5.207091825155044E-4,2.4012155479284376E-4,6.866531468203666E-4,1.5574961163399373E-4,5.1056457633207256E-5
3397.0,5.861564128308134E-4,5.210499913701992E-4,,,,5.207091611496356E-4,2.4012150278587396E-4,6.866531085331361E-4,1.5574959404848375E-4,5.105645566643547E-5
3398.0,5.861564145075626E-4,5.21049990665902E-4,,,,5.207091448422202E-4,2.401214681643601E-4,6.866530800084329E-4,1.5574957677084753E-4,5.105644463756747E-5
3399.0,5.861564137143514E-4,5.210499848004825E-4,,,,5.207091302937431E-4,2.401214354072744E-4,6.866530557645928E-4,1.5574956075670908E-4,5.10564386577777E-5
3400.0,5.861564153762941E-4,5.210499854393365E-4,,,,5.207091213093942E-4,2.4012141460036203E-4,6.866530381381549E-4,1.5574954751469388E-4,5.105643078910142E-5
3401.0,5.861564239037904E-4,5.210499974824178E-4,,,,5.207091160393379E-4,2.4012139748555092E-4,6.866530206303858E-4,1.557495359696285E-4,5.10564262586824E-5
3402.0,5.861564304410322E-4,5.210500033867498E-4,,,,5.207091015646149E-4,2.401213624805417E-4,6.866529930547897E-4,1.5574952405506708E-4,5.1056426081987835E-5
3403.0,5.861564281210004E-4,5.210499919054353E-4,,,,5.207090808617655E-4,2.4012132084659846E-4,6.86652964909522E-4,1.5574951318579033E-4,5.105642631701864E-5
3404.0,5.861564285533209E-4,5.210499912263725E-4,,,,5.207090670323894E-4,2.4012129545300984E-4,6.866529409602454E-4,1.5574949920961373E-4,5.105641679269099E-5
3405.0,5.861564289303801E-4,5.210499900573579E-4,,,,5.207090576994388E-4,2.4012127699292985E-4,6.866529255083418E-4,1.5574948819376046E-4,5.105641148427976E-5
3406.0,5.861564296827541E-4,5.210499895115613E-4,,,,5.207090509965251E-4,2.4012126080538482E-4,6.866529104753765E-4,1.5574947842872936E-4,5.1056406905867284E-5
3407.0,5.861564326962664E-4,5.210499932690091E-4,,,,5.207090408171633E-4,2.4012123877542935E-4,6.866528894515624E-4,1.5574946767920987E-4,5.1056403698376425E-5
3408.0,5.86156435419999E-4,5.210499946535884E-4,,,,5.207090327018049E-4,2.401212235049053E-4,6.866528782702147E-4,1.557494608352322E-4,5.105640117553431E-5
3409.0,5.861564369714983E-4,5.210499943397907E-4,,,,5.207090249086886E-4,2.4012120525010542E-4,6.866528635971168E-4,1.5574945351125934E-4,5.1056400057324094E-5
3410.0,5.861564351837313E-4,5.210499880053592E-4,,,,5.207090134787425E-4,2.401211813903411E-4,6.866528453991845E-4,1.5574944505607056E-4,5.105639849315565E-5
3411.0,5.861564347162287E-4,5.210499866495214E-4,,,,5.207090052645624E-4,2.401211663054079E-4,6.866528311694058E-4,1.55749436600349E-4,5.10563929963162E-5
3412.0,5.861564356210225E-4,5.210499869179962E-4,,,,5.207090000326266E-4,2.401211547923569E-4,6.866528207704837E-4,1.5574942946483859E-4,5.105638971176231E-5
3413.0,5.86156436197809E-4,5.210499865739913E-4,,,,5.207089932785934E-4,2.4012114035038945E-4,6.86652807785705E-4,1.5574942209667134E-4,5.1056387432210995E-5
3414.0,5.86156436412915E-4,5.210499854437769E-4,,,,5.207089863833828E-4,2.4012112683531185E-4,6.866527966483282E-4,1.5574941584919357E-4,5.105638543233788E-5
3415.0,5.861564363469438E-4,5.210499840839095E-4,,,,5.207089800528643E-4,2.4012111428152257E-4,6.866527862053496E-4,1.5574941001169658E-4,5.1056383278424156E-5
3416.0,4.769439507953261E-4,-5.47205752452522E-4,,,,5.045301773239008E-4,1.777291188352747E-4,6.999009904664008E-4,1.9761368459557206E-4,1.0662315267502895E-4
3417.0,1.399224865314065E-4,-0.0017319255818038976,,,,5.107315570101082E-4,1.7444315488867376E-4,6.664768936116675E-4,1.5862500142644424E-4,5.596737306819593E-5
3418.0,-1.6129680889877713E-4,-0.00292467003721813,,,,5.151495491788314E-4,2.0679741588223606E-4,6.334279762701322E-4,9.679030135229517E-5,-3.09684217129206E-6
3419.0,-5.55448020703173E-4,-0.004291176397209782,,,,5.020517584794914E-4,1.9841309730178044E-4,5.911136029765824E-4,5.6454117592115365E-5,-1.1934079641152144E-5
3420.0,-9.659007133181149E-4,-0.005485376464023884,,,,4.908868939127661E-4,1.799118796127949E-4,5.165103655635212E-4,-4.5229535030514125E-7,-2.3717985492738274E-5
3421.0,-0.0013881862636735695,-0.006160728506796871,,,,4.807053010021749E-4,1.3440513083351406E-4,3.842587290773504E-4,-1.0244238937467284E-4,-4.87107389464198E-5
3422.0,-0.0017518856302522912,-0.006224969631184839,,,,4.731438547512421E-4,7.450317587049482E-5,1.782946439950102E-4,-2.6324179231085277E-4,-1.0301387722064765E-4
3423.0,-0.0020075211005836655,-0.005799102373763465,,,,4.5464520138848536E-4,-2.6997641777138796E-5,-1.202579927771041E-4,-4.8389936856663623E-4,-1.7647369771290968E-4
3424.0,-0.0021602379423942856,-0.004975757266016599,,,,4.298237958159639E-4,-1.5748567829744205E-4,-4.823772308438811E-4,-7.325878010295279E-4,-2.6110595832553706E-4
3425.0,-0.0021947067452979378,-0.00402753192177333,,,,4.0082658808660953E-4,-3.284745112429675E-4,-8.890636041036068E-4,-9.753363955955529E-4,-3.4246857281050927E-4
3426.0,-0.0021153777908613867,-0.0030469962841119746,,,,3.6370428444315595E-4,-5.435510472984451E-4,-0.0012923871280508966,-0.0011687253029181465,-4.0302075309467866E-4
3427.0,-0.0019392459229483538,-0.002176892192817163,,,,3.084580826458063E-4,-8.113987732319723E-4,-0.0016469212908085432,-0.0012758553930333004,-4.305468997284546E-4
3428.0,-0.001703469946534029,-0.00150976012325988,,,,2.5274278926755705E-4,-0.0010911406724636078,-0.0018940250709353328,-0.0012890710589675562,-4.2706801534670845E-4
3429.0,-0.0014242025657192148,-0.0010227368902617987,,,,1.8759637676269268E-4,-0.0013931333893055895,-0.0020314882412816554,-0.0012271975420798185,-3.971982485632802E-4
3430.0,-0.001140656795374372,-6.807484127594797E-4,,,,1.1135568338105164E-4,-0.0016938389756852067,-0.0020462908656815972,-0.0011124251062289824,-3.5411845778428655E-4
3431.0,-8.746335589479416E-4,-4.4963710752888685E-4,,,,2.6546644164043632E-5,-0.0019751579308692133,-0.0019570050953092726,-9.812535171608377E-4,-3.1130156217162473E-4
3432.0,-6.397151324272571E-4,-2.9475857609579E-4,,,,-6.336589375884898E-5,-0.002223325078645932,-0.0018054993180324746,-8.613146004703377E-4,-2.766275451174132E-4
3433.0,-4.359144780106901E-4,-1.8441378814760685E-4,,,,-1.5261864426468553E-4,-0.0024303579547481687,-0.0016213030953398987,-7.704960041969492E-4,-2.548719976602469E-4
3434.0,-2.6560948240314834E-4,-1.0395671168848075E-4,,,,-2.3821385688439753E-4,-0.0025915171321915327,-0.0014406734799910477,-7.13624644308768E-4,-2.456547992245976E-4
3435.0,-1.2543879896152515E-4,-4.088874747168545E-5,,,,-3.1812586437537867E-4,-0.0027019814326958527,-0.0012829207566752948,-6.85539838718963E-4,-2.455519916017045E-4
3436.0,-1.0077530412524114E-5,1.0848803126709764E-5,,,,-3.906795568425955E-4,-0.002758711421798305,-0.001153056910441863,-6.746204064196622E-4,-2.4952484163444567E-4
3437.0,8.531812480660967E-5,5.686732736785842E-5,,,,-4.5377818127798677E-4,-0.0027619314254419586,-0.0010509516677814834,-6.729445610694133E-4,-2.5316498910214383E-4
3438.0,1.6456355060751607E-4,1.0012961756617375E-4,,,,-5.044362458468143E-4,-0.0027121368088473515,-9.729430287073214E-4,-6.741559716780845E-4,-2.543300907120907E-4
3439.0,2.3165543084487339E-4,1.381094743580902E-4,,,,-5.425416854856357E-4,-0.002619485184819547,-9.004544725656229E-4,-6.69704433681296E-4,-2.507021310908941E-4
3440.0,2.8793531157897704E-4,1.7446079022397662E-4,,,,-5.664079591727568E-4,-0.002493114562055352,-8.377599748222665E-4,-6.636428221187855E-4,-2.4486203011374357E-4
3441.0,3.3540433191159443E-4,2.0736274160838082E-4,,,,-5.790024496257098E-4,-0.002345184369372105,-7.734960147121574E-4,-6.470199622581581E-4,-2.3560719486525393E-4
3442.0,3.7405369831485413E-4,2.365918380767755E-4,,,,-5.811646602842477E-4,-0.0021814471675762116,-7.106488414487665E-4,-6.25534667298527E-4,-2.2534907789725943E-4
3443.0,4.052614526862532E-4,2.6286347410966847E-4,,,,-5.714071499529313E-4,-0.002014907665743349,-6.485165540400293E-4,-5.982950948351515E-4,-2.1396017741781575E-4
3444.0,4.302721260847311E-4,2.8603512175122387E-4,,,,-5.525627081059363E-4,-0.001849222225133286,-5.884823391068188E-4,-5.671122271983949E-4,-2.0182041019023618E-4
3445.0,4.504118153882524E-4,3.0653660074799046E-4,,,,-5.264372809238352E-4,-0.0016877008478037503,-5.297591163503691E-4,-5.340066741052814E-4,-1.8920052013417812E-4
3446.0,4.66612376626338E-4,3.242718259385921E-4,,,,-4.94678063542709E-4,-0.0015332036048837923,-4.710841090404053E-4,-5.003168093142072E-4,-1.764454396373323E-4
3447.0,4.797998856159411E-4,3.3971486030585164E-4,,,,-4.585660199129731E-4,-0.0013886287643976394,-4.119684245060551E-4,-4.6605706610153557E-4,-1.6422377516436224E-4
3448.0,4.907308478251915E-4,3.532479283523657E-4,,,,-4.195595599171424E-4,-0.0012557216267499868,-3.526976637020833E-4,-4.3170756313288367E-4,-1.5255240690293916E-4
3449.0,4.998733201716096E-4,3.6495841693222884E-4,,,,-3.789260889594017E-4,-0.001135266708314164,-2.9399708860448513E-4,-3.9804400560677916E-4,-1.4130310775197917E-4
3450.0,5.075599470287337E-4,3.750670585992809E-4,,,,-3.376814723765122E-4,-0.0010272034951894255,-2.356339557943168E-4,-3.655172896437956E-4,-1.3058286563776667E-4
3451.0,5.140458241331897E-4,3.839180109359308E-4,,,,-2.97659735186298E-4,-9.305200520817495E-4,-1.7860140187816035E-4,-3.341974340963107E-4,-1.2035643594355552E-4
3452.0,5.19539462052438E-4,3.9169209459967186E-4,,,,-2.59863796059398E-4,-8.444211946040266E-4,-1.2356565519138494E-4,-3.041407623558204E-4,-1.1049812894924185E-4
3453.0,5.242463910699729E-4,3.987009211429647E-4,,,,-2.245277592694428E-4,-7.67601301148829E-4,-7.076433191815804E-5,-2.7585966192594574E-4,-1.0122283773134267E-4
3454.0,5.282421890867928E-4,4.049067157556556E-4,,,,-1.909220041844034E-4,-6.987674422088691E-4,-2.0619818363015002E-5,-2.4890413310798415E-4,-9.2256184662395E-5
3455.0,5.316220326112475E-4,4.103769156655443E-4,,,,-1.5819000351830043E-4,-6.365225049073317E-4,2.632423558413995E-5,-2.2296260291103484E-4,-8.3408074922638E-5
3456.0,5.34462895368475E-4,4.151711864671516E-4,,,,-1.2585033510146786E-4,-5.796433846371875E-4,7.010128875142036E-5,-1.9882445980526565E-4,-7.476434649492122E-5
3457.0,5.369029815601683E-4,4.194178039330413E-4,,,,-9.401115102300995E-5,-5.27198138489711E-4,1.1068177088724108E-4,-1.764961532495904E-4,-6.673658645825477E-5
3458.0,5.39025642146834E-4,4.2320770895348336E-4,,,,-6.286930273684072E-5,-4.783790472952742E-4,1.482817651078585E-4,-1.5679952293418126E-4,-5.947190838690789E-5
3459.0,5.408578397687529E-4,4.265438462355165E-4,,,,-3.244465708702391E-5,-4.3278181185549226E-4,1.8314120943036194E-4,-1.3817948097464444E-4,-5.318700978119521E-5
3460.0,5.425276254974851E-4,4.2970308399845644E-4,,,,-3.164483408474097E-6,-3.901042324184723E-4,2.155000839802437E-4,-1.2068403750939091E-4,-4.7339584172152765E-5
3461.0,5.438095725196608E-4,4.3201603187260066E-4,,,,2.5841485855359585E-5,-3.500011341074017E-4,2.4548078509243856E-4,-1.0436840136137507E-4,-4.174987137404641E-5
3462.0,5.451012782971339E-4,4.346903876335192E-4,,,,5.399311074524182E-5,-3.1237627992333143E-4,2.7321987239909773E-4,-8.90945990928057E-5,-3.6567151233127317E-5
3463.0,5.461046554445041E-4,4.365564599110522E-4,,,,8.191992279302843E-5,-2.7710201049640023E-4,2.987609801873266E-4,-7.497909124903692E-5,-3.149860555122761E-5
3464.0,5.471466953949821E-4,4.3875845288631165E-4,,,,1.0901683449227914E-4,-2.439102378219763E-4,3.2257356428734096E-4,-6.196071319434902E-5,-2.6950752696764025E-5
3465.0,5.478883134390857E-4,4.4015161494106265E-4,,,,1.3547479982944468E-4,-2.1311604769537097E-4,3.4443865066617065E-4,-4.991871884097925E-5,-2.2502703802553782E-5
