"Iteration","Uy_up1: Uy_up1 (m/s)","Uy_up2: Uy_up2 (m/s)","Uy_up3: Uy_up3 (m/s)","Uy_up4: Uy_up4 (m/s)","Uy_up5: Uy_up5 (m/s)","Uy_down1: Uy_down1 (m/s)","Uy_down2: Uy_down2 (m/s)","Uy_down3: Uy_down3 (m/s)","Uy_down4: Uy_down4 (m/s)","Uy_down5: Uy_down5 (m/s)"
2072.0,8.426359167501232E-15,1.8388648026890126E-15,,,,6.4177333028290466E-15,-7.391610269919911E-15,2.0023318683973182E-15,-8.835349773544495E-16,7.921757336346058E-16
2073.0,8.426358633561959E-15,1.838865536656932E-15,,,,6.417692104956615E-15,-7.391627875732076E-15,2.002335286330412E-15,-8.835360552804952E-16,7.921743170275137E-16
2074.0,8.426381158429126E-15,1.838873548908091E-15,,,,6.417700148405152E-15,-7.39163068544698E-15,2.0023363859063704E-15,-8.835344205189543E-16,7.92177060009172E-16
2075.0,8.426350452116029E-15,1.8388652667897947E-15,,,,6.417697546111598E-15,-7.391619159562327E-15,2.0023376940914615E-15,-8.835361917616746E-16,7.921789071438999E-16
2076.0,8.426378812018976E-15,1.8388797540076643E-15,,,,6.417698459608627E-15,-7.391620867356476E-15,2.0023422950551876E-15,-8.835359457237983E-16,7.921757393567614E-16
2077.0,8.42637521076019E-15,1.8388661949913593E-15,,,,6.41773537498054E-15,-7.391632393241128E-15,2.0023409034154218E-15,-8.83535641580442E-16,7.921750884844749E-16
2078.0,8.426368923428698E-15,1.83887137179575E-15,,,,6.417697929466566E-15,-7.391610269919911E-15,2.0023311785404516E-15,-8.835327521786684E-16,7.921756856572649E-16
2079.0,8.426378730375416E-15,1.838863949160029E-15,,,,6.417734216326075E-15,-7.391626167937927E-15,2.002335286330412E-15,-8.835344205189543E-16,7.921768630118688E-16
2080.0,8.426356739447521E-15,1.838861502180551E-15,,,,6.41770053176012E-15,-7.391604044616711E-15,2.00233076882136E-15,-8.835348342190077E-16,7.921776629041177E-16
2081.0,8.426368522152236E-15,1.8388548457932125E-15,,,,6.417692324345367E-15,-7.39159874403526E-15,2.0023303293009634E-15,-8.835349773544495E-16,7.921756130499309E-16
2082.0,8.426355865845691E-15,1.8388648026890126E-15,,,,6.417733686184015E-15,-7.391632393241128E-15,2.002343223322492E-15,-8.835353553095581E-16,7.921756913794206E-16
2083.0,8.42638744576062E-15,1.8388810029184405E-15,,,,6.417733686184015E-15,-7.391620867356476E-15,2.0023363859063704E-15,-8.835349773544495E-16,7.921769874018378E-16
2084.0,8.426365856109186E-15,1.838868705625929E-15,,,,6.41773498303601E-15,-7.391601234901808E-15,2.0023314288769217E-15,-8.835348342190077E-16,7.921763845068922E-16
2085.0,8.42636106161567E-15,1.8388587104960743E-15,,,,6.417736671832536E-15,-7.391620867356476E-15,2.0023377238927664E-15,-8.835342773835125E-16,7.921759728870942E-16
2086.0,8.426359806767034E-15,1.8388632280051264E-15,,,,6.417664008332736E-15,-7.391632393241128E-15,2.0023418853360955E-15,-8.835359121450533E-16,7.921742923975203E-16
2087.0,8.426368522152236E-15,1.838867030848425E-15,,,,6.4177345996810425E-15,-7.39163068544698E-15,2.00234256326693E-15,-8.835342773835125E-16,7.921756856572649E-16
2088.0,8.426358633561959E-15,1.838866528513588E-15,,,,6.417703681374858E-15,-7.391620867356476E-15,2.002341855534791E-15,-8.835366456947355E-16,7.921737141325681E-16
2089.0,8.426357140723983E-15,1.8388718054115968E-15,,,,6.417741893598767E-15,-7.39160575241086E-15,2.0023327668633173E-15,-8.835321617644284E-16,7.921762885522105E-16
2090.0,8.426380304856952E-15,1.8388660644128056E-15,,,,6.417743582395293E-15,-7.391620867356476E-15,2.002339602729505E-15,-8.835349773544495E-16,7.92177060009172E-16
2091.0,8.426355865845691E-15,1.8388570229055532E-15,,,,6.417705753526352E-15,-7.391625384865528E-15,2.0023305677114008E-15,-8.835333425929087E-16,7.921783023320926E-16
2092.0,8.426357994296156E-15,1.8388715355444595E-15,,,,6.41770329801989E-15,-7.391620867356476E-15,2.002342734575584E-15,-8.835326090432265E-16,7.921759728870942E-16
2093.0,8.426355647886007E-15,1.8388705819218578E-15,,,,6.417730700535492E-15,-7.391619159562327E-15,2.002341581346256E-15,-8.835316049289332E-16,7.921765757820397E-16
2094.0,8.42637489112729E-15,1.838857461585298E-15,,,,6.4177091225298415E-15,-7.391608562125762E-15,2.0023430027873264E-15,-8.83533239690474E-16,7.921733542954048E-16
2095.0,8.42634832001225E-15,1.8388702866336834E-15,,,,6.417740204802242E-15,-7.39163068544698E-15,2.0023433946311463E-15,-8.835339330071489E-16,7.921795100388454E-16
2096.0,8.426376598271638E-15,1.8388793281409366E-15,,,,6.417738907950245E-15,-7.391620867356476E-15,2.002335286330412E-15,-8.835349773544495E-16,7.921765757820397E-16
2097.0,8.426358075939717E-15,1.8388570611396072E-15,,,,6.417738907950245E-15,-7.391627875732076E-15,2.0023434244324508E-15,-8.835326828549788E-16,7.921749925297935E-16
2098.0,8.426352900199394E-15,1.8388657691246316E-15,,,,6.4177059174925676E-15,-7.39159874403526E-15,2.00233076882136E-15,-8.83535498445E-16,7.921741503823596E-16
2099.0,8.426356821091081E-15,1.8388582846293466E-15,,,,6.417697546111598E-15,-7.391627875732076E-15,2.0023321068077556E-15,-8.835348342190077E-16,7.921772266543261E-16
2100.0,8.42635650145818E-15,1.8388628021383983E-15,,,,6.417703681374858E-15,-7.391627875732076E-15,2.002336356105066E-15,-8.835327521786684E-16,7.921756130499309E-16
2101.0,8.42635884786833E-15,1.8388669926143702E-15,,,,6.417735922301724E-15,-7.391620867356476E-15,2.002343193521187E-15,-8.835355677686897E-16,7.921765757820397E-16
2102.0,8.426348639645151E-15,1.838866528513588E-15,,,,6.417700312371368E-15,-7.391627875732076E-15,2.00233552474085E-15,-8.835344205189543E-16,7.9217590027976E-16
2103.0,8.426369056091509E-15,1.8388781428852516E-15,,,,6.417705753526352E-15,-7.391619159562327E-15,2.0023310072317973E-15,-8.835344205189543E-16,7.921765757820397E-16
2104.0,8.426352580566494E-15,1.8388675203702443E-15,,,,6.417733686184015E-15,-7.39163068544698E-15,2.002336624316808E-15,-8.835342773835125E-16,7.921758769324124E-16
2105.0,8.426360741982768E-15,1.838864840923067E-15,,,,6.417742423740829E-15,-7.391597036241111E-15,2.002336624316808E-15,-8.835337205480172E-16,7.921770846391653E-16
2106.0,8.42635884786833E-15,1.8388657691246316E-15,,,,6.417744879247289E-15,-7.391625384865528E-15,2.002339145333836E-15,-8.835342773835125E-16,7.921779981112875E-16
2107.0,8.426356181825279E-15,1.8388665667476425E-15,,,,6.417700695726336E-15,-7.391627875732076E-15,2.0023389069233986E-15,-8.83535498445E-16,7.921728946982659E-16
2108.0,8.426374571494388E-15,1.8388710460226403E-15,,,,6.4177355389467556E-15,-7.39160575241086E-15,2.00233076882136E-15,-8.835360552804952E-16,7.921733542954048E-16
2109.0,8.42635650145818E-15,1.8388682415251464E-15,,,,6.417736835798752E-15,-7.391603261544311E-15,2.0023350554191484E-15,-8.835343467072022E-16,7.921779197817976E-16
2110.0,8.426374571494388E-15,1.8388660389917685E-15,,,,6.417700695726336E-15,-7.391626167937927E-15,2.002331667287359E-15,-8.83535498445E-16,7.921735455705524E-16
2111.0,8.426355647886007E-15,1.8388657691246316E-15,,,,6.41770890314109E-15,-7.391620867356476E-15,2.00233552474085E-15,-8.835342773835125E-16,7.921759728870942E-16
2112.0,8.426359249144792E-15,1.838867752003327E-15,,,,6.417736835798752E-15,-7.39160575241086E-15,2.0023357258508087E-15,-8.83535498445E-16,7.921755001042731E-16
2113.0,8.426367430590722E-15,1.838880281763538E-15,,,,6.4177313946437686E-15,-7.391619159562327E-15,2.00233552474085E-15,-8.83535498445E-16,7.921740297976847E-16
2114.0,8.426365536476284E-15,1.838866528513588E-15,,,,6.417734763647259E-15,-7.391620867356476E-15,2.0023314288769217E-15,-8.835331994574667E-16,7.921788345365656E-16
2115.0,8.426374571494388E-15,1.8388669926143702E-15,,,,6.4177061368813195E-15,-7.391608562125762E-15,2.00234256326693E-15,-8.835342773835125E-16,7.921779981112875E-16
2116.0,8.426377237537439E-15,1.8388582463952918E-15,,,,6.417700695726336E-15,-7.39162367707138E-15,2.002344102363285E-15,-8.835377571995262E-16,7.921741257523662E-16
2117.0,8.426348959278053E-15,1.8388592382519483E-15,,,,6.4177001655842755E-15,-7.391597036241111E-15,2.002338467403002E-15,-8.83535498445E-16,7.921726554457776E-16
2118.0,8.426361915187845E-15,1.838876987744225E-15,,,,6.417738132650748E-15,-7.391623358223023E-15,2.0023429849120542E-15,-8.835344205189543E-16,7.9217590027976E-16
2119.0,8.42635852823543E-15,1.838865305023849E-15,,,,6.417700695726336E-15,-7.39159874403526E-15,2.0023434244324508E-15,-8.835321617644284E-16,7.921759249097533E-16
2120.0,8.42635884786833E-15,1.838865279602812E-15,,,,6.4177059174925676E-15,-7.391632393241128E-15,2.0023303293009634E-15,-8.835344205189543E-16,7.921777108814584E-16
2121.0,8.42635884786833E-15,1.838865279602812E-15,,,,6.417734763647259E-15,-7.391620867356476E-15,2.002334817008711E-15,-8.835350109331945E-16,7.921765757820397E-16
2122.0,8.426362016861058E-15,1.8388735871421455E-15,,,,6.41770276787783E-15,-7.391632393241128E-15,2.0023370638372047E-15,-8.835321617644284E-16,7.921765278046988E-16
2123.0,8.426376917904539E-15,1.8388715101234224E-15,,,,6.417661570005398E-15,-7.391603261544311E-15,2.0023348468100156E-15,-8.835344205189543E-16,7.921771786769853E-16
2124.0,8.426359167501232E-15,1.838869822532901E-15,,,,6.41770666702338E-15,-7.391627875732076E-15,2.0023321068077556E-15,-8.835316049289332E-16,7.921763611595447E-16
2125.0,8.426356821091081E-15,1.838863592012291E-15,,,,6.417705753526352E-15,-7.391597036241111E-15,2.0023310072317973E-15,-8.835342773835125E-16,7.921772512843195E-16
2126.0,8.426356181825279E-15,1.8388599594068504E-15,,,,6.4177316140325204E-15,-7.39160575241086E-15,2.0023363859063704E-15,-8.835344205189543E-16,7.921777588587991E-16
2127.0,8.426374571494388E-15,1.8388682161041092E-15,,,,6.417698623574843E-15,-7.391627875732076E-15,2.0023357258508087E-15,-8.835345636543962E-16,7.921759249097533E-16
2128.0,8.426372143440678E-15,1.838865279602812E-15,,,,6.417736835798752E-15,-7.391604044616711E-15,2.002339145333836E-15,-8.835344205189543E-16,7.921752014301327E-16
2129.0,8.42636679132492E-15,1.838873223134981E-15,,,,6.4176980934327816E-15,-7.391626167937927E-15,2.0023380457578777E-15,-8.835353553095581E-16,7.921742444201795E-16
2130.0,8.426375744699463E-15,1.8388591745968564E-15,,,,6.417736835798752E-15,-7.391627875732076E-15,2.002336624316808E-15,-8.83533239690474E-16,7.921734748800799E-16
2131.0,8.426370970235603E-15,1.8388723382313693E-15,,,,6.417739821447274E-15,-7.39162367707138E-15,2.00233552474085E-15,-8.835349773544495E-16,7.921763365295515E-16
2132.0,8.426356821091081E-15,1.8388756082548953E-15,,,,6.417775961519691E-15,-7.391610269919911E-15,2.0023367956254625E-15,-8.835327521786684E-16,7.921758043250783E-16
2133.0,8.426373717922214E-15,1.838869822532901E-15,,,,6.417698623574843E-15,-7.391639720465083E-15,2.0023350554191484E-15,-8.835316742526227E-16,7.921782316416201E-16
2134.0,8.426350533759589E-15,1.838866528513588E-15,,,,6.41770329801989E-15,-7.391620867356476E-15,2.0023363859063704E-15,-8.83535498445E-16,7.921741257523662E-16
2135.0,8.426355647886007E-15,1.8388705819218578E-15,,,,6.417735922301724E-15,-7.391619159562327E-15,2.0023429551107497E-15,-8.835326090432265E-16,7.921762639222173E-16
2136.0,8.426351387331764E-15,1.838865305023849E-15,,,,6.417739821447274E-15,-7.391627875732076E-15,2.0023411418258595E-15,-8.835333425929087E-16,7.921782316416201E-16
2137.0,8.426382032030955E-15,1.838856069282951E-15,,,,6.417738907950245E-15,-7.391601553750162E-15,2.00233552474085E-15,-8.835344205189543E-16,7.921765757820397E-16
2138.0,8.42636913773507E-15,1.838867030848425E-15,,,,6.417695473960105E-15,-7.39159874403526E-15,2.002341372737123E-15,-8.835327521786684E-16,7.921794854088521E-16
2139.0,8.426355647886007E-15,1.8388760341216234E-15,,,,6.417700695726336E-15,-7.391601553750162E-15,2.0023350554191484E-15,-8.835360888592402E-16,7.921756434020798E-16
2140.0,8.42635892951189E-15,1.8388715101234224E-15,,,,6.417739821447274E-15,-7.391620867356476E-15,2.0023359165846694E-15,-8.835350109331945E-16,7.921766483893738E-16
2141.0,8.426361595554943E-15,1.83886748213619E-15,,,,6.417739821447274E-15,-7.391610269919911E-15,2.002335286330412E-15,-8.835338636834591E-16,7.921772992616604E-16
2142.0,8.42637489112729E-15,1.8388660644128056E-15,,,,6.417700695726336E-15,-7.39160575241086E-15,2.002336624316808E-15,-8.835333425929087E-16,7.921788345365656E-16
2143.0,8.426348639645151E-15,1.838866528513588E-15,,,,6.4177394380923065E-15,-7.391619159562327E-15,2.002330739020055E-15,-8.835332330362117E-16,7.921781590342859E-16
2144.0,8.426359568777694E-15,1.838867752003327E-15,,,,6.417701609223365E-15,-7.39163068544698E-15,2.002332546328152E-15,-8.835328617353655E-16,7.921765278046988E-16
2145.0,8.426350533759589E-15,1.838866528513588E-15,,,,6.417738524595278E-15,-7.39160575241086E-15,2.0023363859063704E-15,-8.835344205189543E-16,7.921756376799242E-16
2146.0,8.426359568777694E-15,1.8388727336131614E-15,,,,6.417741893598767E-15,-7.391619159562327E-15,2.002347050974677E-15,-8.835327521786684E-16,7.92177902156606E-16
2147.0,8.42636670968136E-15,1.838866528513588E-15,,,,6.417736835798752E-15,-7.391601553750162E-15,2.002335286330412E-15,-8.835338636834591E-16,7.921766483893738E-16
2148.0,8.426355328253105E-15,1.838860423507633E-15,,,,6.417700695726336E-15,-7.391626167937927E-15,2.002343193521187E-15,-8.835350109331945E-16,7.921762639222173E-16
2149.0,8.426374571494388E-15,1.838860423507633E-15,,,,6.417739821447274E-15,-7.391597036241111E-15,2.0023434244324508E-15,-8.835356013474347E-16,7.921795580161862E-16
2150.0,8.426354053374813E-15,1.838864879157121E-15,,,,6.417701609223365E-15,-7.391627875732076E-15,2.0023389069233986E-15,-8.835349773544495E-16,7.921758523024192E-16
2151.0,8.426356181825279E-15,1.8388657691246316E-15,,,,6.417736835798752E-15,-7.391597036241111E-15,2.0023433946311463E-15,-8.835366456947355E-16,7.921734022727455E-16
2152.0,8.426347786072978E-15,1.8388657691246316E-15,,,,6.417736835798752E-15,-7.391620867356476E-15,2.00233076882136E-15,-8.835344205189543E-16,7.921765511520464E-16
2153.0,8.426356821091081E-15,1.8388670180354078E-15,,,,6.417739821447274E-15,-7.391619159562327E-15,2.0023377775461355E-15,-8.835331658787217E-16,7.921765757820397E-16
2154.0,8.426380086897267E-15,1.8388748106318845E-15,,,,6.4177394380923065E-15,-7.391627875732076E-15,2.0023363859063704E-15,-8.835321617644284E-16,7.921759249097533E-16
2155.0,8.426359167501232E-15,1.838864840923067E-15,,,,6.41773385015023E-15,-7.39159874403526E-15,2.002339145333836E-15,-8.83535498445E-16,7.921740297976847E-16
2156.0,8.426375744699463E-15,1.838858735917112E-15,,,,6.41773385015023E-15,-7.391620867356476E-15,2.00233552474085E-15,-8.835333425929087E-16,7.921789071438999E-16
2157.0,8.42636639004846E-15,1.8388690009141032E-15,,,,6.417703681374858E-15,-7.391627875732076E-15,2.002335286330412E-15,-8.835321617644284E-16,7.921756856572649E-16
2158.0,8.426352981842955E-15,1.8388743211100644E-15,,,,6.41773385015023E-15,-7.39162367707138E-15,2.0023427643768886E-15,-8.83535498445E-16,7.921740297976847E-16
2159.0,8.426357994296156E-15,1.838874346531102E-15,,,,6.4177446598585375E-15,-7.391603261544311E-15,2.002332077006451E-15,-8.835366456947355E-16,7.921742923975203E-16
2160.0,8.426356902734641E-15,1.8388785687519793E-15,,,,6.41770666702338E-15,-7.391634101035277E-15,2.002335494939545E-15,-8.835366456947355E-16,7.92174053145032E-16
2161.0,8.426376917904539E-15,1.8388748742869756E-15,,,,6.417700695726336E-15,-7.391632393241128E-15,2.002336356105066E-15,-8.835366456947355E-16,7.921736661552274E-16
2162.0,8.426359249144792E-15,1.8388735871421455E-15,,,,6.417734233505198E-15,-7.391632393241128E-15,2.002335286330412E-15,-8.835321617644284E-16,7.921763611595447E-16
2163.0,8.42635650145818E-15,1.8388582463952918E-15,,,,6.417775048022662E-15,-7.391627875732076E-15,2.0023303293009634E-15,-8.835344205189543E-16,7.921772266543261E-16
2164.0,8.42635852823543E-15,1.8388710460226403E-15,,,,6.417695473960105E-15,-7.39162367707138E-15,2.002330739020055E-15,-8.835350109331945E-16,7.921772266543261E-16
2165.0,8.418226882662066E-15,1.8357968569839344E-15,,,,6.416737351515652E-15,-7.389795576716893E-15,2.0019070855761477E-15,-8.833237624005838E-16,7.920703480457261E-16
2166.0,8.407890313340272E-15,1.829356919325095E-15,,,,6.4163512167421354E-15,-7.388982684905428E-15,2.0013366840731087E-15,-8.831852663263017E-16,7.918413246057013E-16
2167.0,8.396156516775302E-15,1.822491593346545E-15,,,,6.415823935260958E-15,-7.388282050395854E-15,2.0009784994030334E-15,-8.830489766986385E-16,7.917107657877175E-16
2168.0,8.383495763078269E-15,1.815100861853967E-15,,,,6.41568630444549E-15,-7.388429912721443E-15,2.000739718140635E-15,-8.830235309893096E-16,7.916789248709632E-16
2169.0,8.368164991922458E-15,1.8075430220776277E-15,,,,6.415154193189542E-15,-7.387972390722536E-15,2.000423571127145E-15,-8.829095663909841E-16,7.917522814946467E-16
2170.0,8.349647447062284E-15,1.800853232568031E-15,,,,6.4147875925826666E-15,-7.387464538427347E-15,1.9996673218707715E-15,-8.828123744589231E-16,7.918277248893687E-16
2171.0,8.32939482271027E-15,1.79635800027154E-15,,,,6.414299512591637E-15,-7.386602634440719E-15,1.9985693511800158E-15,-8.827084549490101E-16,7.919906572787858E-16
2172.0,8.307219268276677E-15,1.7946688580997657E-15,,,,6.4138012733351524E-15,-7.385193786722227E-15,1.9970005266366136E-15,-8.825937707478843E-16,7.922696412837029E-16
2173.0,8.284908151474112E-15,1.7954506002178935E-15,,,,6.412962124441195E-15,-7.382990652277202E-15,1.9950731333127832E-15,-8.8247060860986725E-16,7.926272369404747E-16
2174.0,8.263736703921605E-15,1.797869234868913E-15,,,,6.4119049115330855E-15,-7.37966058703598E-15,1.9927970939132318E-15,-8.823494366123875E-16,7.930393674303815E-16
2175.0,8.244864834590971E-15,1.801648706633985E-15,,,,6.41044749291105E-15,-7.375117840055636E-15,1.9904145782585835E-15,-8.822504310862828E-16,7.934444943631006E-16
2176.0,8.22876148187922E-15,1.8059599751464586E-15,,,,6.4084891701621136E-15,-7.36918904192438E-15,1.988255788795887E-15,-8.822044712903487E-16,7.937980175526921E-16
2177.0,8.216082799512229E-15,1.8098811999417457E-15,,,,6.406319054409885E-15,-7.36241189233365E-15,1.9866917115312907E-15,-8.822760055704734E-16,7.940826872792E-16
2178.0,8.206845624702653E-15,1.813057433621581E-15,,,,6.403364831214235E-15,-7.354603671731535E-15,1.9857520528383223E-15,-8.824769277767431E-16,7.943100234352164E-16
2179.0,8.200625503642745E-15,1.815346809066751E-15,,,,6.399895971680795E-15,-7.346302257008478E-15,1.9855201553889387E-15,-8.828030406217489E-16,7.945016236905926E-16
2180.0,8.197031569973357E-15,1.816915193902342E-15,,,,6.39589205170705E-15,-7.337864654946508E-15,1.9860047493007192E-15,-8.832259054796054E-16,7.946589177905396E-16
2181.0,8.195251822190672E-15,1.817875822521836E-15,,,,6.391228059805303E-15,-7.329708016988105E-15,1.9870732352925372E-15,-8.836989675818717E-16,7.947992286960478E-16
2182.0,8.194655920553595E-15,1.8184518662648646E-15,,,,6.3858660983901176E-15,-7.322267064838262E-15,1.9885473427543982E-15,-8.841749467679248E-16,7.949404534242594E-16
2183.0,8.194875429364265E-15,1.81874715372502E-15,,,,6.3799566241451535E-15,-7.315789687444761E-15,1.990162115549968E-15,-8.846130453353474E-16,7.950771202608811E-16
2184.0,8.195438374022899E-15,1.8189652149400435E-15,,,,6.3735717579534215E-15,-7.310383865171447E-15,1.99174578021757E-15,-8.849773868136659E-16,7.952199265208529E-16
2185.0,8.196049357241084E-15,1.8191088974531057E-15,,,,6.366658600714532E-15,-7.306203398622068E-15,1.9932020280946983E-15,-8.852814609788841E-16,7.953549810428883E-16
2186.0,8.196537354675976E-15,1.8192432060235263E-15,,,,6.359433909370372E-15,-7.303320596038436E-15,1.9944993711146424E-15,-8.855182100501995E-16,7.954820966709524E-16
2187.0,8.196999748642839E-15,1.819378872166718E-15,,,,6.352091324015291E-15,-7.301627009106328E-15,1.995579415507236E-15,-8.857083073445328E-16,7.956020734328814E-16
